slug	parent_term	status	selection_reason
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_2	MONDO:0032606	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_21	MONDO:0032625	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_23	MONDO:0032627	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_24	MONDO:0032628	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_3	MONDO:0032608	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_31	MONDO:0032634	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_34	MONDO:0032910	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_36	MONDO:0030902	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_39	MONDO:0859320	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_6	MONDO:0032611	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Complex_V_ATP_Synthase_Deficiency_Nuclear_Type_3	MONDO:0013547	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_DNA_Depletion_Syndrome_14B	MONDO:0014820	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_DNA_Depletion_Syndrome_7	MONDO:0010060	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Neurogastrointestinal_Encephalomyopathy	MONDO:0017575	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mitochondrial_Trifunctional_Protein_Deficiency	MONDO:0012172	ELIGIBLE	KB_CATEGORY_MENDELIAN
Molybdenum_Cofactor_Deficiency_Type_A	MONDO:0009643	ELIGIBLE	KB_CATEGORY_MENDELIAN
Morquio_syndrome	MONDO:0018938	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mosaic_Variegated_Aneuploidy_Syndrome	MONDO:0000141	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mowat-Wilson_syndrome	MONDO:0009341	ELIGIBLE	KB_CATEGORY_MENDELIAN
Muckle-Wells_Syndrome	MONDO:0008633	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucolipidosis_Type_II	MONDO:0009650	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucolipidosis_Type_III_Alpha_Beta	MONDO:0018931	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucolipidosis_Type_IV	MONDO:0009653	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucopolysaccharidosis-Plus_Syndrome	MONDO:0015012	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucopolysaccharidosis	MONDO:0019249	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucopolysaccharidosis_type_IX	MONDO:0011093	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mucopolysaccharidosis_type_X	MONDO:0030524	ELIGIBLE	KB_CATEGORY_MENDELIAN
Muenke_Syndrome	MONDO:0011274	ELIGIBLE	KB_CATEGORY_MENDELIAN
Muggenthaler-Chowdhury-Chioza_Syndrome	MONDO:0976127	ELIGIBLE	KB_CATEGORY_MENDELIAN
Mullegama-Klein-Martinez_Syndrome	MONDO:0026722	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiminicore_Disease	MONDO:0018948	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Acyl-CoA_Dehydrogenase_Deficiency	MONDO:0009282	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Congenital_Anomalies-Hypotonia-Seizures_Syndrome	MONDO:0100247	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Endocrine_Neoplasia_Type_1	MONDO:0007540	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Epiphyseal_Dysplasia	MONDO:0016648	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Epiphyseal_Dysplasia_Al-Gazali_Type	MONDO:0011778	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Epiphyseal_Dysplasia_Beighton_Type	MONDO:0007562	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multiple_Synostoses_Syndrome	MONDO:0017923	ELIGIBLE	KB_CATEGORY_MENDELIAN
Multisystemic_Smooth_Muscle_Dysfunction_Syndrome	MONDO:0013452	ELIGIBLE	KB_CATEGORY_MENDELIAN
Muscular_Dystrophy_Limb-girdle_Autosomal_Recessive_28	MONDO:0957270	ELIGIBLE	KB_CATEGORY_MENDELIAN
Musculocontractural_Ehlers-Danlos_Syndrome	MONDO:0011142	ELIGIBLE	KB_CATEGORY_MENDELIAN
Myhre_Syndrome	MONDO:0007688	ELIGIBLE	KB_CATEGORY_MENDELIAN
Myofibrillar_Myopathy	MONDO:0018943	ELIGIBLE	KB_CATEGORY_MENDELIAN
Myopathy_Lactic_Acidosis_and_Sideroblastic_Anemia	MONDO:0000863	ELIGIBLE	KB_CATEGORY_MENDELIAN
Myotonic_Dystrophy_Type_1	MONDO:0008056	ELIGIBLE	KB_CATEGORY_MENDELIAN
N-Acetylglutamate_Synthase_Deficiency	MONDO:0009377	ELIGIBLE	KB_CATEGORY_MENDELIAN
NAD_P_HX_Dehydratase_Deficiency	MONDO:0034121	ELIGIBLE	KB_CATEGORY_MENDELIAN
NAGA_Deficiency_Type_3	MONDO:0019264	ELIGIBLE	KB_CATEGORY_MENDELIAN
NARP_syndrome	MONDO:0010794	ELIGIBLE	KB_CATEGORY_MENDELIAN
NDE1-related_Microcephaly_Lissencephaly		NO_MONDO_GROUNDING	KB_CATEGORY_MENDELIAN
NDP_Related_Vitreoretinopathy	MONDO:0700377	ELIGIBLE	KB_CATEGORY_MENDELIAN
NELABA	MONDO:0060562	ELIGIBLE	KB_CATEGORY_MENDELIAN
NEUROD2-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0032710	ELIGIBLE	KB_CATEGORY_MENDELIAN
NGLY1-congenital_disorder_of_deglycosylation	MONDO:0800044	ELIGIBLE	KB_CATEGORY_MENDELIAN
NR5A1_Related_Sex_Development_Disorder	MONDO:1060211	ELIGIBLE	KB_CATEGORY_MENDELIAN
NUP62-Related_Infantile_Bilateral_Striatal_Necrosis	MONDO:0015518	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nail-patella_Syndrome	MONDO:0008061	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nasu-Hakola_Disease	MONDO:0009092	ELIGIBLE	KB_CATEGORY_MENDELIAN
Naxos_disease	MONDO:0011017	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nemaline_Myopathy	MONDO:0018958	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neonatal_Epileptic_Encephalopathy_Due_to_Glutaminase_Deficiency	MONDO:0032678	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nestor-Guillermo_progeria_syndrome	MONDO:0013523	ELIGIBLE	KB_CATEGORY_MENDELIAN
Netherton_Syndrome	MONDO:0009735	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodegeneration_Childhood-onset_With_Cerebellar_Atrophy	MONDO:0032650	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_With_Absent_Speech_And_Movement_And_Behavioral_Abnormalities	MONDO:0859519	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_With_Dysmorphic_Facies_Sleep_Disturbance_And_Brain_Abnormalities	MONDO:0030852	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_With_or_Without_Autism_or_Seizures	MONDO:0030994	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Central_Hypotonia_and_Dysmorphic_Facies	MONDO:0859232	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Dysmorphic_Facies_and_Distal_Skeletal_Anomalies	MONDO:0032855	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Early-Onset_Parkinsonism_and_Behavioral_Abnormalities	MONDO:0958323	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Epilepsy_Spasticity_and_Brain_Atrophy	MONDO:0032894	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Hearing_Loss_and_Spasticity	MONDO:0859206	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Hypotonia_Feeding_Difficulties_Facial_Dysmorphism_and_Brain_Abnormalities	MONDO:0971043	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Hypotonia_and_Speech_Delay	MONDO:0957541	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Microcephaly_Hypotonia_and_Absent_Language	MONDO:0859287	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Microcephaly_Impaired_Language_and_Gait_Abnormalities	MONDO:0100348	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Microcephaly_Movement_Abnormalities_and_Seizures	MONDO:0859282	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Microcephaly_Seizures_and_Cortical_Atrophy	MONDO:0060621	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Neuromuscular_and_Skeletal_Abnormalities	MONDO:0859236	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_Severe_Motor_Impairment_and_Absent_Language	MONDO:0060622	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurodevelopmental_Disorder_with_or_without_Anomalies_of_the_Brain_Eye_or_Heart	MONDO:0014857	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neuronal_Ceroid_Lipofuscinosis_1	MONDO:0009744	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neuronal_Ceroid_Lipofuscinosis_2	MONDO:0008769	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neuronal_Ceroid_Lipofuscinosis_3	MONDO:0008767	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neuronal_Ceroid_Lipofuscinosis_7	MONDO:0012588	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neuronal_Intranuclear_Inclusion_Disease	MONDO:0011327	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neurooculorenal_Syndrome	MONDO:0957210	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neuropathy_Hereditary_Motor_And_Sensory_Type_VIc_With_Optic_Atrophy	MONDO:0032792	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neutral_Lipid_Storage_Myopathy	MONDO:0012545	ELIGIBLE	KB_CATEGORY_MENDELIAN
Neutrophil_Immunodeficiency_Syndrome	MONDO:0011988	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nicolaides-Baraitser_Syndrome	MONDO:0011053	ELIGIBLE	KB_CATEGORY_MENDELIAN
Niemann-Pick_Disease_Type_A	MONDO:0009756	ELIGIBLE	KB_CATEGORY_MENDELIAN
Niemann-Pick_Disease_Type_B	MONDO:0011871	ELIGIBLE	KB_CATEGORY_MENDELIAN
Niemann-Pick_Disease_Type_E	MONDO:0020384	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nijmegen_Breakage_Syndrome-like_Disorder	MONDO:0013118	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nijmegen_breakage_syndrome	MONDO:0009623	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nizon-Isidor_Syndrome	MONDO:0030030	ELIGIBLE	KB_CATEGORY_MENDELIAN
Nonketotic_Hyperglycinemia	MONDO:0011612	ELIGIBLE	KB_CATEGORY_MENDELIAN
Noonan_Syndrome_6	MONDO:0013186	ELIGIBLE	KB_CATEGORY_MENDELIAN
North_Carolina_Macular_Dystrophy	MONDO:0007630	ELIGIBLE	KB_CATEGORY_MENDELIAN
Northern_Epilepsy	MONDO:0012391	ELIGIBLE	KB_CATEGORY_MENDELIAN
OPTN-related_Open_Angle_Glaucoma	MONDO:0100553	ELIGIBLE	KB_CATEGORY_MENDELIAN
ORAI1_Deficiency	MONDO:0013007	ELIGIBLE	KB_CATEGORY_MENDELIAN
OTUD6B-Related_Neurodevelopmental_Disorder	MONDO:0044319	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ochoa_Syndrome	MONDO:0000463	ELIGIBLE	KB_CATEGORY_MENDELIAN
Oculocerebrodental_Syndrome	MONDO:0034145	ELIGIBLE	KB_CATEGORY_MENDELIAN
Oculocutaneous_Albinism	MONDO:0018910	ELIGIBLE	KB_CATEGORY_MENDELIAN
Oculodentodigital_Dysplasia	MONDO:0008111	ELIGIBLE	KB_CATEGORY_MENDELIAN
Oculofaciocardiodental_Syndrome	MONDO:0010261	ELIGIBLE	KB_CATEGORY_MENDELIAN
Oculogastrointestinal-Neurodevelopmental_Syndrome	MONDO:0036189	ELIGIBLE	KB_CATEGORY_MENDELIAN
Oculopharyngodistal_Myopathy	MONDO:0025193	ELIGIBLE	KB_CATEGORY_MENDELIAN
Odonto-Onycho-Dermal_Dysplasia	MONDO:0009773	ELIGIBLE	KB_CATEGORY_MENDELIAN
Odontochondrodysplasia	MONDO:0100325	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ogden_syndrome	MONDO:0010457	ELIGIBLE	KB_CATEGORY_MENDELIAN
Okur_Chung_neurodevelopmental_syndrome	MONDO:0014893	ELIGIBLE	KB_CATEGORY_MENDELIAN
Omodysplasia	MONDO:0017136	ELIGIBLE	KB_CATEGORY_MENDELIAN
Opitz_GBBB_Syndrome	MONDO:0017138	ELIGIBLE	KB_CATEGORY_MENDELIAN
Opsismodysplasia	MONDO:0009785	ELIGIBLE	KB_CATEGORY_MENDELIAN
Optic_Atrophy_13_With_Retinal_And_Foveal_Abnormalities	MONDO:0008135	ELIGIBLE	KB_CATEGORY_MENDELIAN
Optic_Atrophy_14	MONDO:0957824	ELIGIBLE	KB_CATEGORY_MENDELIAN
Optic_Atrophy_3	MONDO:0008133	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ornithine_Carbamoyltransferase_Deficiency	MONDO:0010703	ELIGIBLE	KB_CATEGORY_MENDELIAN
Orofaciodigital_Syndrome	MONDO:0015375	ELIGIBLE	KB_CATEGORY_MENDELIAN
Orofaciodigital_Syndrome_17	MONDO:0033375	ELIGIBLE	KB_CATEGORY_MENDELIAN
Orofaciodigital_Syndrome_Type_I	MONDO:0010702	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_I	MONDO:0008146	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_II	MONDO:0008147	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_III	MONDO:0009804	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_IV	MONDO:0008148	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_IX	MONDO:0009805	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_V	MONDO:0012591	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_VI	MONDO:0013515	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_VII	MONDO:0012536	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_VIII	MONDO:0012581	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_X	MONDO:0013459	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XI	MONDO:0012592	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XII	MONDO:0013460	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XIII	MONDO:0013924	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XIV	MONDO:0014029	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XIX	MONDO:0049223	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XV	MONDO:0014086	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XVI	MONDO:0014544	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XVII	MONDO:0014672	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XVIII	MONDO:0044329	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XX	MONDO:0032846	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XXI	MONDO:0030861	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XXII	MONDO:0030714	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteogenesis_Imperfecta_Type_XXIII	MONDO:0957988	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteoglophonic_Dysplasia	MONDO:0008150	ELIGIBLE	KB_CATEGORY_MENDELIAN
Osteopetrosis	MONDO:0017198	ELIGIBLE	KB_CATEGORY_MENDELIAN
Otofacial_Neurodevelopmental_Syndrome	MONDO:0975705	ELIGIBLE	KB_CATEGORY_MENDELIAN
PACS2-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0054845	ELIGIBLE	KB_CATEGORY_MENDELIAN
PAICS_Deficiency	MONDO:0859003	ELIGIBLE	KB_CATEGORY_MENDELIAN
PARK7-Related_Early-Onset_Parkinson_Disease	MONDO:0011658	ELIGIBLE	KB_CATEGORY_MENDELIAN
PAX1-Related_Otofaciocervical_Syndrome	MONDO:0014254	ELIGIBLE	KB_CATEGORY_MENDELIAN
PCDH19_Clustering_Epilepsy	MONDO:0010246	ELIGIBLE	KB_CATEGORY_MENDELIAN
PCWH_syndrome	MONDO:0012198	ELIGIBLE	KB_CATEGORY_MENDELIAN
PDE6A-Related_Retinopathy	MONDO:0700224	ELIGIBLE	KB_CATEGORY_MENDELIAN
PET100-Related_COX_Deficiency	MONDO:0033646	ELIGIBLE	KB_CATEGORY_MENDELIAN
PET117-Related_COX_Deficiency	MONDO:0033654	ELIGIBLE	KB_CATEGORY_MENDELIAN
PGM1-Congenital_Disorder_of_Glycosylation	MONDO:0013968	ELIGIBLE	KB_CATEGORY_MENDELIAN
PGM2L1_Deficiency	MONDO:0700092	ELIGIBLE	KB_CATEGORY_MENDELIAN
PHARC_syndrome	MONDO:0012984	ELIGIBLE	KB_CATEGORY_MENDELIAN
PHF21A_Related_Neurodevelopmental_Disorder	MONDO:0032883	ELIGIBLE	KB_CATEGORY_MENDELIAN
PNPO_Deficiency	MONDO:0012407	ELIGIBLE	KB_CATEGORY_MENDELIAN
POLR-Related_Leukodystrophy	MONDO:0100605	ELIGIBLE	KB_CATEGORY_MENDELIAN
POT1_Tumor_Predisposition_Syndrome	MONDO:0014368	ELIGIBLE	KB_CATEGORY_MENDELIAN
PPP2R3C-Related_Gonadal_Dysgenesis_Syndrome	MONDO:0032738	ELIGIBLE	KB_CATEGORY_MENDELIAN
PRKAG2_Cardiac_Syndrome	MONDO:0800484	ELIGIBLE	KB_CATEGORY_MENDELIAN
PRKN-Related_Juvenile_Parkinson_Disease	MONDO:0010820	ELIGIBLE	KB_CATEGORY_MENDELIAN
PRMT7-Related_Short_Stature-Brachydactyly_Syndrome	MONDO:0014944	ELIGIBLE	KB_CATEGORY_MENDELIAN
PRPF31-Related_Retinopathy	MONDO:0800395	ELIGIBLE	KB_CATEGORY_MENDELIAN
PRPH2-Related_Retinopathy	MONDO:1040055	ELIGIBLE	KB_CATEGORY_MENDELIAN
PRR12-Related_Neuroocular_Syndrome	MONDO:0971007	ELIGIBLE	KB_CATEGORY_MENDELIAN
PTCH1-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	MONDO:0958174	ELIGIBLE	KB_CATEGORY_MENDELIAN
PTEN_Hamartoma_Tumor_Syndrome	MONDO:0017623	ELIGIBLE	KB_CATEGORY_MENDELIAN
PUS3-Related_Neurodevelopmental_Disorder	MONDO:0014886	ELIGIBLE	KB_CATEGORY_MENDELIAN
PUS7-Related_Neurodevelopmental_Disorder	MONDO:0032687	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pachyonychia_Congenita	MONDO:0016471	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pallister-Hall_Syndrome	MONDO:0007804	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pancreatic_Agenesis	MONDO:0009832	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pancytopenia-Developmental_Delay_Syndrome	MONDO:0014317	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pantothenate_Kinase-Associated_Neurodegeneration	MONDO:0009319	ELIGIBLE	KB_CATEGORY_MENDELIAN
Parenti-Mignot_Neurodevelopmental_Syndrome	MONDO:0859249	ELIGIBLE	KB_CATEGORY_MENDELIAN
Parkinson_Disease_Mitochondrial	MONDO:0010796	ELIGIBLE	KB_CATEGORY_MENDELIAN
Paroxysmal_Dyskinesia	MONDO:0015427	ELIGIBLE	KB_CATEGORY_MENDELIAN
Paroxysmal_Extreme_Pain_Disorder	MONDO:0008179	ELIGIBLE	KB_CATEGORY_MENDELIAN
Patent_Ductus_Arteriosus_3	MONDO:0024266	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pearson_Syndrome	MONDO:0010797	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peeling_Skin_Syndrome	MONDO:0019347	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pendred_Syndrome	MONDO:0010134	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pentanucleotide_Repeat_Familial_Adult_Myoclonus_Epilepsy	MONDO:0019448	ELIGIBLE	KB_CATEGORY_MENDELIAN
Periodic_Fever_Immunodeficiency_and_Thrombocytopenia_Syndrome	MONDO:0007883	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_11A_Zellweger	MONDO:0013949	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_11B	MONDO:0013950	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_1B	MONDO:0011101	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_2B	MONDO:0008736	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_3A_Zellweger	MONDO:0013927	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_4A_Zellweger	MONDO:0013930	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peroxisome_Biogenesis_Disorder_4B	MONDO:0013931	ELIGIBLE	KB_CATEGORY_MENDELIAN
Perrault_Syndrome	MONDO:0017312	ELIGIBLE	KB_CATEGORY_MENDELIAN
Peters_Plus_Syndrome	MONDO:0009856	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pfeiffer_Syndrome	MONDO:0007043	ELIGIBLE	KB_CATEGORY_MENDELIAN
Phelan-McDermid_Syndrome	MONDO:0011652	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pilarowski-Bjornsson_syndrome	MONDO:0060568	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pitt-Hopkins_Syndrome	MONDO:0012589	ELIGIBLE	KB_CATEGORY_MENDELIAN
Platelet-type_Bleeding_Disorder_12	MONDO:0011588	ELIGIBLE	KB_CATEGORY_MENDELIAN
Platelet-type_Bleeding_Disorder_15	MONDO:0014078	ELIGIBLE	KB_CATEGORY_MENDELIAN
Platelet-type_Bleeding_Disorder_18	MONDO:0014386	ELIGIBLE	KB_CATEGORY_MENDELIAN
Platelet-type_Bleeding_Disorder_19	MONDO:0014518	ELIGIBLE	KB_CATEGORY_MENDELIAN
Platelet-type_Bleeding_Disorder_20	MONDO:0014830	ELIGIBLE	KB_CATEGORY_MENDELIAN
Platelet-type_Bleeding_Disorder_8	MONDO:0012354	ELIGIBLE	KB_CATEGORY_MENDELIAN
Polycystic_Kidney_Disease	MONDO:0020642	ELIGIBLE	KB_CATEGORY_MENDELIAN
Polycystic_Kidney_Disease_2	MONDO:0013131	ELIGIBLE	KB_CATEGORY_MENDELIAN
Polycystic_Kidney_Disease_3	MONDO:0010916	ELIGIBLE	KB_CATEGORY_MENDELIAN
Polymicrogyria_Perisylvian_With_Cerebellar_Hypoplasia_And_Arthrogryposis	MONDO:0014679	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pompe_Disease	MONDO:0009290	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pontocerebellar_Hypoplasia	MONDO:0020135	ELIGIBLE	KB_CATEGORY_MENDELIAN
Porokeratosis	MONDO:0006602	ELIGIBLE	KB_CATEGORY_MENDELIAN
Porphyria-Related_Leukoencephalopathy	MONDO:0958226	ELIGIBLE	KB_CATEGORY_MENDELIAN
Porphyria_due_to_ALA_Dehydratase_Deficiency	MONDO:0013000	ELIGIBLE	KB_CATEGORY_MENDELIAN
Portal_Hypertension_Noncirrhotic_2	MONDO:0030397	ELIGIBLE	KB_CATEGORY_MENDELIAN
Posterior_Polymorphous_Corneal_Dystrophy	MONDO:0020364	ELIGIBLE	KB_CATEGORY_MENDELIAN
Prader-Willi_Syndrome	MONDO:0008300	ELIGIBLE	KB_CATEGORY_MENDELIAN
Primary_Bile_Acid_Malabsorption	MONDO:0013214	ELIGIBLE	KB_CATEGORY_MENDELIAN
Primary_Carnitine_Deficiency	MONDO:0008919	ELIGIBLE	KB_CATEGORY_MENDELIAN
Primary_Erythermalgia	MONDO:0007571	ELIGIBLE	KB_CATEGORY_MENDELIAN
Primary_Pigmented_Nodular_Adrenocortical_Disease	MONDO:0015999	ELIGIBLE	KB_CATEGORY_MENDELIAN
Primary_Triglyceride_Deposit_Cardiomyovasculopathy	MONDO:0035423	ELIGIBLE	KB_CATEGORY_MENDELIAN
Primrose_Syndrome	MONDO:0009798	ELIGIBLE	KB_CATEGORY_MENDELIAN
Progressive_Familial_Intrahepatic_Cholestasis	MONDO:0015762	ELIGIBLE	KB_CATEGORY_MENDELIAN
Progressive_Myoclonic_Epilepsy_Type_8	MONDO:0014545	ELIGIBLE	KB_CATEGORY_MENDELIAN
Progressive_Pseudorheumatoid_Arthropathy_Of_Childhood	MONDO:0008827	ELIGIBLE	KB_CATEGORY_MENDELIAN
Propionic_Acidemia	MONDO:0011628	ELIGIBLE	KB_CATEGORY_MENDELIAN
Proteasome_Associated_Autoinflammatory_Syndrome	MONDO:0009726	ELIGIBLE	KB_CATEGORY_MENDELIAN
Protein_S_Deficiency	MONDO:0012868	ELIGIBLE	KB_CATEGORY_MENDELIAN
Proteus_syndrome	MONDO:0008318	ELIGIBLE	KB_CATEGORY_MENDELIAN
Proximal_Tubulopathy-Diabetes_Mellitus-Cerebellar_Ataxia_Syndrome	MONDO:0010798	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pseudoxanthoma_Elasticum	MONDO:0100091	ELIGIBLE	KB_CATEGORY_MENDELIAN
Psoriasis_14_Pustular	MONDO:0013626	ELIGIBLE	KB_CATEGORY_MENDELIAN
