gene_symbol,gene_hgnc_id,disease_label,disease_mondo_id,classification,go_id,go_label,mapping_type,confidence,evidence_category
AKT3,HGNC:393,overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes,MONDO:0100283,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ALAS2,HGNC:397,X-linked erythropoietic protoporphyria,MONDO:0010420,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ALAS2,HGNC:397,X-linked erythropoietic protoporphyria,MONDO:0010420,Definitive,GO:0010467,gene expression,direct,high,Expression
ALAS2,HGNC:397,X-linked erythropoietic protoporphyria,MONDO:0010420,Definitive,GO:0006412,translation,inferred,medium,Expression
ALAS2,HGNC:397,X-linked erythropoietic protoporphyria,MONDO:0010420,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ALAS2,HGNC:397,X-linked erythropoietic protoporphyria,MONDO:0010420,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALAS2,HGNC:397,X-linked erythropoietic protoporphyria,MONDO:0010420,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
ALDH18A1,HGNC:9722,P5CS deficiency,MONDO:0100126,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ALDH18A1,HGNC:9722,P5CS deficiency,MONDO:0100126,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALDH18A1,HGNC:9722,P5CS deficiency,MONDO:0100126,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
ALDH5A1,HGNC:408,succinic semialdehyde dehydrogenase deficiency,MONDO:0010083,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ALDH5A1,HGNC:408,succinic semialdehyde dehydrogenase deficiency,MONDO:0010083,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ALG1,HGNC:18294,ALG1-congenital disorder of glycosylation,MONDO:0012052,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ALG1,HGNC:18294,ALG1-congenital disorder of glycosylation,MONDO:0012052,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALG1,HGNC:18294,ALG1-congenital disorder of glycosylation,MONDO:0012052,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
ALG1,HGNC:18294,ALG1-congenital disorder of glycosylation,MONDO:0012052,Definitive,GO:0016740,transferase activity,keyword,high,keyword
ALG1,HGNC:18294,ALG1-congenital disorder of glycosylation,MONDO:0012052,Definitive,GO:0006486,protein glycosylation,keyword,high,keyword
ALG12,HGNC:19358,ALG12-congenital disorder of glycosylation,MONDO:0011783,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ALG12,HGNC:19358,ALG12-congenital disorder of glycosylation,MONDO:0011783,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALG12,HGNC:19358,ALG12-congenital disorder of glycosylation,MONDO:0011783,Definitive,GO:0006486,protein glycosylation,keyword,high,keyword
ALG2,HGNC:23159,ALG2-congenital disorder of glycosylation,MONDO:0011933,Strong,GO:0003674,molecular_function,direct,high,Biochemical Function
ALG2,HGNC:23159,ALG2-congenital disorder of glycosylation,MONDO:0011933,Strong,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALG2,HGNC:23159,ALG2-congenital disorder of glycosylation,MONDO:0011933,Strong,GO:0006486,protein glycosylation,keyword,high,keyword
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0010467,gene expression,direct,high,Expression
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0006412,translation,inferred,medium,Expression
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0005634,nucleus,keyword,high,keyword
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0005488,binding,keyword,medium,keyword
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ALPK3,HGNC:17574,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
ALS2,HGNC:443,ALS2-related motor neuron disease,MONDO:0100227,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ALS2,HGNC:443,ALS2-related motor neuron disease,MONDO:0100227,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ALS2,HGNC:443,ALS2-related motor neuron disease,MONDO:0100227,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ALS2,HGNC:443,ALS2-related motor neuron disease,MONDO:0100227,Definitive,GO:0023052,signaling,keyword,medium,keyword
ALX1,HGNC:1494,frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome,MONDO:0013271,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ALX3,HGNC:449,frontorhiny,MONDO:0007636,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ALX3,HGNC:449,frontorhiny,MONDO:0007636,Definitive,GO:0010467,gene expression,direct,high,Expression
ALX3,HGNC:449,frontorhiny,MONDO:0007636,Definitive,GO:0006412,translation,inferred,medium,Expression
AMER1,HGNC:26837,osteopathia striata with cranial sclerosis,MONDO:0010310,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
AMER1,HGNC:26837,osteopathia striata with cranial sclerosis,MONDO:0010310,Definitive,GO:0010467,gene expression,direct,high,Expression
AMER1,HGNC:26837,osteopathia striata with cranial sclerosis,MONDO:0010310,Definitive,GO:0006412,translation,inferred,medium,Expression
ANGPTL3,HGNC:491,familial hypobetalipoproteinemia 2,MONDO:0011505,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANGPTL3,HGNC:491,familial hypobetalipoproteinemia 2,MONDO:0011505,Definitive,GO:0006810,transport,keyword,medium,keyword
ANGPTL3,HGNC:491,familial hypobetalipoproteinemia 2,MONDO:0011505,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANGPTL3,HGNC:491,familial hypobetalipoproteinemia 2,MONDO:0011505,Definitive,GO:0010467,gene expression,direct,high,Expression
ANGPTL3,HGNC:491,familial hypobetalipoproteinemia 2,MONDO:0011505,Definitive,GO:0006412,translation,inferred,medium,Expression
ANK1,HGNC:492,hereditary spherocytosis,MONDO:0019350,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANK1,HGNC:492,hereditary spherocytosis,MONDO:0019350,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANK1,HGNC:492,hereditary spherocytosis,MONDO:0019350,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ANK1,HGNC:492,hereditary spherocytosis,MONDO:0019350,Definitive,GO:0016020,membrane,keyword,medium,keyword
ANK1,HGNC:492,hereditary spherocytosis,MONDO:0019350,Definitive,GO:0010467,gene expression,direct,high,Expression
ANK1,HGNC:492,hereditary spherocytosis,MONDO:0019350,Definitive,GO:0006412,translation,inferred,medium,Expression
ANKRD11,HGNC:21316,KBG syndrome,MONDO:0007846,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANKRD11,HGNC:21316,KBG syndrome,MONDO:0007846,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANKRD11,HGNC:21316,KBG syndrome,MONDO:0007846,Definitive,GO:0010467,gene expression,direct,high,Expression
ANKRD11,HGNC:21316,KBG syndrome,MONDO:0007846,Definitive,GO:0006412,translation,inferred,medium,Expression
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0023052,signaling,keyword,medium,keyword
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0005737,cytoplasm,keyword,high,keyword
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0016020,membrane,keyword,medium,keyword
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0010467,gene expression,direct,high,Expression
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0006412,translation,inferred,medium,Expression
ANKRD26,HGNC:29186,thrombocytopenia 2,MONDO:0008555,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
ANKS6,HGNC:26724,nephronophthisis 16,MONDO:0014158,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANKS6,HGNC:26724,nephronophthisis 16,MONDO:0014158,Definitive,GO:0023052,signaling,keyword,medium,keyword
ANKS6,HGNC:26724,nephronophthisis 16,MONDO:0014158,Definitive,GO:0010467,gene expression,direct,high,Expression
ANKS6,HGNC:26724,nephronophthisis 16,MONDO:0014158,Definitive,GO:0006412,translation,inferred,medium,Expression
ANO10,HGNC:25519,autosomal recessive spinocerebellar ataxia 10,MONDO:0013392,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANO10,HGNC:25519,autosomal recessive spinocerebellar ataxia 10,MONDO:0013392,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANO10,HGNC:25519,autosomal recessive spinocerebellar ataxia 10,MONDO:0013392,Definitive,GO:0023052,signaling,keyword,medium,keyword
ANO10,HGNC:25519,autosomal recessive spinocerebellar ataxia 10,MONDO:0013392,Definitive,GO:0006810,transport,keyword,medium,keyword
ANO10,HGNC:25519,autosomal recessive spinocerebellar ataxia 10,MONDO:0013392,Definitive,GO:0010467,gene expression,direct,high,Expression
ANO10,HGNC:25519,autosomal recessive spinocerebellar ataxia 10,MONDO:0013392,Definitive,GO:0006412,translation,inferred,medium,Expression
ANOS1,HGNC:6211,hypogonadotropic hypogonadism 1 with or without anosmia,MONDO:0010635,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANOS1,HGNC:6211,hypogonadotropic hypogonadism 1 with or without anosmia,MONDO:0010635,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANOS1,HGNC:6211,hypogonadotropic hypogonadism 1 with or without anosmia,MONDO:0010635,Definitive,GO:0010467,gene expression,direct,high,Expression
ANOS1,HGNC:6211,hypogonadotropic hypogonadism 1 with or without anosmia,MONDO:0010635,Definitive,GO:0006412,translation,inferred,medium,Expression
ANOS1,HGNC:6211,hypogonadotropic hypogonadism 1 with or without anosmia,MONDO:0010635,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ANTXR2,HGNC:21732,hyaline fibromatosis syndrome,MONDO:0009229,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ANTXR2,HGNC:21732,hyaline fibromatosis syndrome,MONDO:0009229,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0010467,gene expression,direct,high,Expression
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0006412,translation,inferred,medium,Expression
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0005737,cytoplasm,keyword,high,keyword
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0005488,binding,keyword,medium,keyword
ANXA11,HGNC:535,amyotrophic lateral sclerosis type 23,MONDO:0027694,Definitive,GO:0016020,membrane,keyword,medium,keyword
AP1B1,HGNC:554,"ichthyosiform erythroderma, corneal involvement, and hearing loss",MONDO:0009440,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
AP1B1,HGNC:554,"ichthyosiform erythroderma, corneal involvement, and hearing loss",MONDO:0009440,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0003674,molecular_function,direct,high,Biochemical Function
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0006810,transport,keyword,medium,keyword
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0005215,transporter activity,keyword,high,keyword
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0038023,signaling receptor activity,keyword,medium,keyword
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0016020,membrane,keyword,medium,keyword
AP1G1,HGNC:555,complex neurodevelopmental disorder,MONDO:0100038,Strong,GO:0005794,Golgi apparatus,keyword,high,keyword
AP1S1,HGNC:559,MEDNIK syndrome,MONDO:0012251,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
AP1S1,HGNC:559,MEDNIK syndrome,MONDO:0012251,Definitive,GO:0016020,membrane,keyword,medium,keyword
AP1S1,HGNC:559,MEDNIK syndrome,MONDO:0012251,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
AP1S1,HGNC:559,MEDNIK syndrome,MONDO:0012251,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
AP1S1,HGNC:559,MEDNIK syndrome,MONDO:0012251,Definitive,GO:0008152,metabolic process,keyword,medium,keyword
AP4S1,HGNC:575,AP-4 deficiency syndrome,MONDO:0100176,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
AP4S1,HGNC:575,AP-4 deficiency syndrome,MONDO:0100176,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
AP4S1,HGNC:575,AP-4 deficiency syndrome,MONDO:0100176,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
AP5Z1,HGNC:22197,hereditary spastic paraplegia,MONDO:0019064,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
APC,HGNC:583,gastric adenocarcinoma and proximal polyposis of the stomach,MONDO:0017790,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
APC,HGNC:583,gastric adenocarcinoma and proximal polyposis of the stomach,MONDO:0017790,Definitive,GO:0005488,binding,keyword,medium,keyword
APC,HGNC:583,classic or attenuated familial adenomatous polyposis,MONDO:0021057,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
APC,HGNC:583,classic or attenuated familial adenomatous polyposis,MONDO:0021057,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
APC,HGNC:583,classic or attenuated familial adenomatous polyposis,MONDO:0021057,Definitive,GO:0007049,cell cycle,keyword,high,keyword
APC2,HGNC:24036,lissencephaly spectrum disorders,MONDO:0018838,Strong,GO:0008150,biological_process,inferred,low,Model Systems
APC2,HGNC:24036,lissencephaly spectrum disorders,MONDO:0018838,Strong,GO:0003674,molecular_function,direct,high,Biochemical Function
APC2,HGNC:24036,lissencephaly spectrum disorders,MONDO:0018838,Strong,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
APOB,HGNC:603,familial hypobetalipoproteinemia 1,MONDO:0014252,Definitive,GO:0010467,gene expression,direct,high,Expression
APOB,HGNC:603,familial hypobetalipoproteinemia 1,MONDO:0014252,Definitive,GO:0006412,translation,inferred,medium,Expression
APOB,HGNC:603,familial hypobetalipoproteinemia 1,MONDO:0014252,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
APOB,HGNC:603,familial hypobetalipoproteinemia 1,MONDO:0014252,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
APOB,HGNC:603,familial hypobetalipoproteinemia 1,MONDO:0014252,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0016020,membrane,keyword,medium,keyword
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0005764,lysosome,keyword,high,keyword
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0016301,kinase activity,keyword,high,keyword
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0016310,phosphorylation,keyword,high,keyword
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0010467,gene expression,direct,high,Expression
APOL1,HGNC:618,"focal segmental glomerulosclerosis 4, susceptibility to",MONDO:0012931,Definitive,GO:0006412,translation,inferred,medium,Expression
AR,HGNC:644,Kennedy disease,MONDO:0010735,Definitive,GO:0010467,gene expression,direct,high,Expression
AR,HGNC:644,Kennedy disease,MONDO:0010735,Definitive,GO:0006412,translation,inferred,medium,Expression
AR,HGNC:644,Kennedy disease,MONDO:0010735,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
AR,HGNC:644,Kennedy disease,MONDO:0010735,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
AR,HGNC:644,Kennedy disease,MONDO:0010735,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
ARF1,HGNC:652,periventricular nodular heterotopia,MONDO:0020341,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ARF1,HGNC:652,periventricular nodular heterotopia,MONDO:0020341,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ARF1,HGNC:652,periventricular nodular heterotopia,MONDO:0020341,Definitive,GO:0016301,kinase activity,keyword,high,keyword
