postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
577	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	2	treatment_term.therapeutic_agent[2]	therapeutic_agent			etoposide	CHEBI:4911	etoposide		"{""preferred_term"": ""etoposide"", ""term"": {""id"": ""CHEBI:4911"", ""label"": ""etoposide""}}"
578	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	3	treatment_term.therapeutic_agent[3]	therapeutic_agent			melphalan	CHEBI:28876	melphalan		"{""preferred_term"": ""melphalan"", ""term"": {""id"": ""CHEBI:28876"", ""label"": ""melphalan""}}"
587	6188	6842	292	SADDAN	SADDAN.yaml	treatments	0	Growth hormone therapy	Growth hormone therapy for marked short stature in SADDAN.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			growth hormone	CHEBI:37845	growth hormone		"{""preferred_term"": ""growth hormone"", ""term"": {""id"": ""CHEBI:37845"", ""label"": ""growth hormone""}}"
599	6370	7043	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	0	Coenzyme Q10 supplementation	Coenzyme Q10 used as part of mitochondrial supportive therapy.	treatment_term	coenzyme Q10 supplementation	MAXO:0010012	coenzyme Q10 supplementation	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	coenzyme Q10	NCIT:C916	Coenzyme Q10		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""coenzyme Q10"", ""term"": {""id"": ""NCIT:C916"", ""label"": ""Coenzyme Q10""}}}"
600	6373	7044	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	1	Carnitine supplementation	L-carnitine provided as part of mitochondrial supportive therapy.	treatment_term	carnitine supplementation	MAXO:0010006	carnitine supplementation	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	levocarnitine	NCIT:C26657	Levocarnitine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""levocarnitine"", ""term"": {""id"": ""NCIT:C26657"", ""label"": ""Levocarnitine""}}}"
601	6376	7045	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	2	B vitamin supplementation	Vitamin B complex supplementation as part of supportive therapy.	treatment_term	B vitamin supplementation	MAXO:0000761	B vitamin supplementation	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	thiamine	NCIT:C874	Thiamine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""thiamine"", ""term"": {""id"": ""NCIT:C874"", ""label"": ""Thiamine""}}}"
602	6376	7045	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	2	B vitamin supplementation	Vitamin B complex supplementation as part of supportive therapy.	treatment_term	B vitamin supplementation	MAXO:0000761	B vitamin supplementation	qualifier	1	treatment_term.qualifiers[1]	therapeutic agent	NCIT:C2259	Therapeutic Agent	riboflavin	NCIT:C808	Riboflavin		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""riboflavin"", ""term"": {""id"": ""NCIT:C808"", ""label"": ""Riboflavin""}}}"
603	6381	7046	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	3	ACE inhibitor therapy	ACE inhibitor therapy used for heart failure management.	treatment_term	ACE inhibitor therapy	MAXO:0000652	ACE inhibitor therapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	captopril	NCIT:C340	Captopril		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""captopril"", ""term"": {""id"": ""NCIT:C340"", ""label"": ""Captopril""}}}"
604	6385	7048	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	5	Diuretic therapy	Diuretics used for heart failure management in Sengers syndrome.	treatment_term	diuretic agent therapy	MAXO:0000165	diuretic agent therapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	furosemide	NCIT:C515	Furosemide		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""furosemide"", ""term"": {""id"": ""NCIT:C515"", ""label"": ""Furosemide""}}}"
605	6385	7048	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	5	Diuretic therapy	Diuretics used for heart failure management in Sengers syndrome.	treatment_term	diuretic agent therapy	MAXO:0000165	diuretic agent therapy	qualifier	1	treatment_term.qualifiers[1]	therapeutic agent	NCIT:C2259	Therapeutic Agent	spironolactone	NCIT:C840	Spironolactone		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""spironolactone"", ""term"": {""id"": ""NCIT:C840"", ""label"": ""Spironolactone""}}}"
606	6390	7049	303	Sengers syndrome	Sengers_syndrome.yaml	treatments	6	Levosimendan infusion	Levosimendan infusions used for heart failure support.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	levosimendan	NCIT:C174653	Levosimendan		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""levosimendan"", ""term"": {""id"": ""NCIT:C174653"", ""label"": ""Levosimendan""}}}"
620	6605	7316	317	Synovial Sarcoma	Synovial_Sarcoma.yaml	treatments	2	Chemotherapy	Role of adjuvant chemotherapy is debated. Ifosfamide-based regimens are most commonly used in high-risk disease or metastatic setting. Doxorubicin is also active in synovial sarcoma.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ifosfamide	CHEBI:5864	ifosfamide		"{""preferred_term"": ""ifosfamide"", ""term"": {""id"": ""CHEBI:5864"", ""label"": ""ifosfamide""}}"
621	6605	7316	317	Synovial Sarcoma	Synovial_Sarcoma.yaml	treatments	2	Chemotherapy	Role of adjuvant chemotherapy is debated. Ifosfamide-based regimens are most commonly used in high-risk disease or metastatic setting. Doxorubicin is also active in synovial sarcoma.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			doxorubicin	CHEBI:28748	doxorubicin		"{""preferred_term"": ""doxorubicin"", ""term"": {""id"": ""CHEBI:28748"", ""label"": ""doxorubicin""}}"
628	6824	7535	329	Traveler's Diarrhea	Travelers_Diarrhea.yaml	treatments	1	Loperamide	Antimotility agent for symptomatic relief in non-invasive cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	loperamide hydrochloride	NCIT:C62046	Loperamide Hydrochloride		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""loperamide hydrochloride"", ""term"": {""id"": ""NCIT:C62046"", ""label"": ""Loperamide Hydrochloride""}}}"
629	6827	7536	329	Traveler's Diarrhea	Travelers_Diarrhea.yaml	treatments	2	Fluoroquinolone antibiotics	Empiric antibiotic therapy for moderate to severe cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	ciprofloxacin	NCIT:C376	Ciprofloxacin		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""ciprofloxacin"", ""term"": {""id"": ""NCIT:C376"", ""label"": ""Ciprofloxacin""}}}"
630	6830	7537	329	Traveler's Diarrhea	Travelers_Diarrhea.yaml	treatments	3	Rifaximin	Nonabsorbable antibiotic option for traveler's diarrhea due to noninvasive E. coli.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	rifaximin	NCIT:C95262	rifaximin		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""rifaximin"", ""term"": {""id"": ""NCIT:C95262"", ""label"": ""rifaximin""}}}"
631	6833	7538	329	Traveler's Diarrhea	Travelers_Diarrhea.yaml	treatments	4	Bismuth subsalicylate	Bismuth-based agent for symptom control and prophylaxis of traveler’s diarrhea.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	bismuth subsalicylate	NCIT:C333	Bismuth Subsalicylate		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""bismuth subsalicylate"", ""term"": {""id"": ""NCIT:C333"", ""label"": ""Bismuth Subsalicylate""}}}"
632	6838	7541	329	Traveler's Diarrhea	Travelers_Diarrhea.yaml	treatments	7	Rifaximin prophylaxis	Prophylactic rifaximin to reduce incidence of traveler’s diarrhea in high-risk itineraries with noninvasive E. coli exposure.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	rifaximin	NCIT:C95262	rifaximin		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""rifaximin"", ""term"": {""id"": ""NCIT:C95262"", ""label"": ""rifaximin""}}}"
654	7107	7869	341	Wilms Tumor	Wilms_Tumor.yaml	treatments	1	Chemotherapy	Actinomycin D and vincristine form the backbone of treatment for favorable histology tumors. Doxorubicin and other agents are added for higher-stage or anaplastic tumors.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			actinomycin D	CHEBI:27666	actinomycin D		"{""preferred_term"": ""actinomycin D"", ""term"": {""id"": ""CHEBI:27666"", ""label"": ""actinomycin D""}}"
655	7107	7869	341	Wilms Tumor	Wilms_Tumor.yaml	treatments	1	Chemotherapy	Actinomycin D and vincristine form the backbone of treatment for favorable histology tumors. Doxorubicin and other agents are added for higher-stage or anaplastic tumors.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			vincristine	CHEBI:28445	vincristine		"{""preferred_term"": ""vincristine"", ""term"": {""id"": ""CHEBI:28445"", ""label"": ""vincristine""}}"
656	7107	7869	341	Wilms Tumor	Wilms_Tumor.yaml	treatments	1	Chemotherapy	Actinomycin D and vincristine form the backbone of treatment for favorable histology tumors. Doxorubicin and other agents are added for higher-stage or anaplastic tumors.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	2	treatment_term.therapeutic_agent[2]	therapeutic_agent			doxorubicin	CHEBI:28748	doxorubicin		"{""preferred_term"": ""doxorubicin"", ""term"": {""id"": ""CHEBI:28748"", ""label"": ""doxorubicin""}}"
657	7147	7902	342	Wilson Disease	Wilsons_Disease.yaml	treatments	2	Zinc Acetate	Blocks intestinal copper absorption, maintenance therapy.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			zinc acetate	CHEBI:62984	zinc acetate		"{""preferred_term"": ""zinc acetate"", ""term"": {""id"": ""CHEBI:62984"", ""label"": ""zinc acetate""}}"
658	7150	7904	342	Wilson Disease	Wilsons_Disease.yaml	treatments	4	Tetrathiomolybdate	Emerging copper chelator that rapidly complexes free copper, reducing bioavailable copper.	treatment_term	copper chelator agent therapy	MAXO:0001224	copper chelator agent therapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			tetrathiomolybdate	CHEBI:30703	tetrathiomolybdate(2-)		"{""preferred_term"": ""tetrathiomolybdate"", ""term"": {""id"": ""CHEBI:30703"", ""label"": ""tetrathiomolybdate(2-)""}}"
659	7167	7924	343	Wissler syndrome	Wissler_syndrome.yaml	treatments	0	Nonsteroidal anti-inflammatory drugs	NSAIDs can reduce fever and inflammatory symptoms.	treatment_term	NSAID therapy	MAXO:0000221	NSAID therapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			naproxen	NCIT:C680	Naproxen		"{""preferred_term"": ""naproxen"", ""term"": {""id"": ""NCIT:C680"", ""label"": ""Naproxen""}}"
660	7170	7926	343	Wissler syndrome	Wissler_syndrome.yaml	treatments	2	Dapsone	Dapsone was used alongside NSAIDs and corticosteroids in a reported case.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	dapsone	NCIT:C415	Dapsone		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""dapsone"", ""term"": {""id"": ""NCIT:C415"", ""label"": ""Dapsone""}}}"
661	7173	7927	343	Wissler syndrome	Wissler_syndrome.yaml	treatments	3	Azathioprine	Immunosuppressive therapy used in combination with corticosteroids.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	azathioprine	NCIT:C290	Azathioprine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""azathioprine"", ""term"": {""id"": ""NCIT:C290"", ""label"": ""Azathioprine""}}}"
