name	anchor_state	mondo_id	stored_label	oak_flag	mondo_mapping_preds	shared_anchor_n
Osteogenesis_Imperfecta_Type_IX	MONDO	MONDO:0009805	osteogenesis imperfecta type 9			1
Osteogenesis_Imperfecta_Type_V	MONDO	MONDO:0012591	osteogenesis imperfecta type 5			1
Osteogenesis_Imperfecta_Type_VI	MONDO	MONDO:0013515	osteogenesis imperfecta type 6			1
Osteogenesis_Imperfecta_Type_VII	MONDO	MONDO:0012536	osteogenesis imperfecta type 7			1
Osteogenesis_Imperfecta_Type_VIII	MONDO	MONDO:0012581	osteogenesis imperfecta type 8			1
Osteogenesis_Imperfecta_Type_X	MONDO	MONDO:0013459	osteogenesis imperfecta type 10			1
Osteogenesis_Imperfecta_Type_XI	MONDO	MONDO:0012592	osteogenesis imperfecta type 11			1
Osteogenesis_Imperfecta_Type_XII	MONDO	MONDO:0013460	osteogenesis imperfecta type 12			1
Osteogenesis_Imperfecta_Type_XIII	MONDO	MONDO:0013924	osteogenesis imperfecta type 13			1
Osteogenesis_Imperfecta_Type_XIV	MONDO	MONDO:0014029	osteogenesis imperfecta type 14			1
Osteogenesis_Imperfecta_Type_XIX	MONDO	MONDO:0049223	osteogenesis imperfecta, type 19			1
Osteogenesis_Imperfecta_Type_XV	MONDO	MONDO:0014086	osteogenesis imperfecta type 15			1
Osteogenesis_Imperfecta_Type_XVI	MONDO	MONDO:0014544	osteogenesis imperfecta type 16			1
Osteogenesis_Imperfecta_Type_XVII	MONDO	MONDO:0014672	osteogenesis imperfecta type 17			1
Osteogenesis_Imperfecta_Type_XVIII	MONDO	MONDO:0044329	osteogenesis imperfecta, type 18			1
Osteogenesis_Imperfecta_Type_XX	MONDO	MONDO:0032846	osteogenesis imperfecta, type 20			1
Osteogenesis_Imperfecta_Type_XXI	MONDO	MONDO:0030861	osteogenesis imperfecta, type 21			1
Osteogenesis_Imperfecta_Type_XXII	MONDO	MONDO:0030714	osteogenesis imperfecta, IIA 22			1
Osteogenesis_Imperfecta_Type_XXIII	MONDO	MONDO:0957988	osteogenesis imperfecta, type 23			1
Osteoglophonic_Dysplasia	MONDO	MONDO:0008150	osteoglophonic dysplasia			1
Osteonecrosis	MONDO	MONDO:0005380	osteonecrosis			1
Osteopetrosis	MONDO	MONDO:0017198	osteopetrosis			1
Osteoporosis	MONDO	MONDO:0005298	osteoporosis			1
Osteosarcoma	MONDO	MONDO:0009807	osteosarcoma			1
Otomycosis	MONDO	MONDO:0000262	otomycosis			1
Otopalatodigital_Spectrum_Disorders	MONDO	MONDO:0018233	otopalatodigital syndrome spectrum disorder			1
Ovarian_Endometrioid_Carcinoma	MONDO	MONDO:0006335	ovarian endometrioid adenocarcinoma			1
Ovarian_High-Grade_Serous_Carcinoma	MONDO	MONDO:0005211	ovarian serous adenocarcinoma		closeMatch:1	2
Ovarian_Mucinous_Carcinoma	MONDO	MONDO:0005601	ovarian mucinous adenocarcinoma		exactMatch:1	1
PAX3_Waardenburg_Spectrum	MONDO	MONDO:0018094	Waardenburg syndrome			2
PCDH19_Clustering_Epilepsy	MONDO	MONDO:0010246	developmental and epileptic encephalopathy, 9		exactMatch:1	1
PCWH_syndrome	MONDO	MONDO:0012198	PCWH syndrome			1
PET100-Related_COX_Deficiency	MONDO	MONDO:0033646	mitochondrial complex IV deficiency, nuclear type 12			1
PET117-Related_COX_Deficiency	MONDO	MONDO:0033654	mitochondrial complex IV deficiency, nuclear type 19			1
PGM2L1_Deficiency	MONDO	MONDO:0700092	neurodevelopmental disorder			1
PHARC_syndrome	MONDO	MONDO:0012984	PHARC syndrome			1
PIK3CA_Mutant_Breast_Cancer	MONDO	MONDO:0004989	breast carcinoma			2
PKP2_Cardiomyopathy	MONDO	MONDO:0012180	arrhythmogenic right ventricular dysplasia 9			1
PNPO_Deficiency	MONDO	MONDO:0012407	pyridoxal phosphate-responsive seizures		exactMatch:1	1
POEMS_Syndrome	MONDO	MONDO:0017364	POEMS syndrome			1
PRPH2-Related_Retinopathy	MONDO	MONDO:1040055	PRPH2-related retinopathy			1
PRPS1_Deficiency_Spectrum	MONDO	MONDO:0100061	PRPS1 deficiency disorder			1
PRPS1_Superactivity	MONDO	MONDO:0010395	phosphoribosylpyrophosphate synthetase superactivity			1
PTCH1-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	MONDO	MONDO:0958174	basal cell nevus syndrome 1			1
PTEN_Hamartoma_Tumor_Syndrome	MONDO	MONDO:0017623	PTEN hamartoma tumor syndrome			1
Pacak-Zhuang_syndrome	MONDO	MONDO:0035540	pheochromocytoma-paraganglioma		closeMatch:1	2
Pallister-Hall_Syndrome	MONDO	MONDO:0007804	Pallister-Hall syndrome			1
Pancreatic_Agenesis	MONDO	MONDO:0009832	pancreatic agenesis			1
Pancreatic_Ductal_Adenocarcinoma	MONDO	MONDO:0005184	pancreatic ductal adenocarcinoma		exactMatch:1	1
Pancreatic_Mucinous_Cystadenoma	MONDO	MONDO:0018523	pancreatic mucinous cystadenoma			1
Pancreatic_Neuroendocrine_Tumor	MONDO	MONDO:0019954	pancreatic neuroendocrine tumor			1
Panic_Disorder	MONDO	MONDO:0005383	panic disorder			1
Pantothenate_Kinase-Associated_Neurodegeneration	MONDO	MONDO:0009319	pantothenate kinase-associated neurodegeneration		exactMatch:1	1
Panuveitis	MONDO	MONDO:0017255	panuveitis			1
Papillary_Thyroid_Carcinoma	MONDO	MONDO:0005075	thyroid gland papillary carcinoma		exactMatch:1	3
Papular_Xanthoma	MONDO	MONDO:0015536	papular xanthoma			1
Parainfluenza_Virus_Infection	MONDO	MONDO:0100197	parainfluenza infectious disease			1
Paralytic_Poliomyelitis	MONDO	MONDO:0000341	paralytic poliomyelitis			1
Paranasal_Sinus_Squamous_Cell_Carcinoma	MONDO	MONDO:0044705	paranasal sinus squamous cell carcinoma			1
Paraneoplastic_Neurological_Syndromes	MONDO	MONDO:0018215	paraneoplastic neurologic syndrome		exactMatch:1	1
Parathyroid_Hyperplasia	MONDO	MONDO:0006354	parathyroid hyperplasia			1
Paratyphoid_Fever	MONDO	MONDO:0018626	paratyphoid fever			1
Parenti-Mignot_Neurodevelopmental_Syndrome	MONDO	MONDO:0859249	parenti-mignot neurodevelopmental syndrome			1
Parkinsons_Disease	MONDO	MONDO:0005180	Parkinson disease		narrowMatch:1	1
Paroxysmal_Familial_Ventricular_Fibrillation	MONDO	MONDO:0100234	paroxysmal familial ventricular fibrillation		exactMatch:1	1
Pars_Planitis	MONDO	MONDO:0011644	pars planitis			1
Partial_Androgen_Insensitivity_Syndrome	MONDO	MONDO:0010720	partial androgen insensitivity syndrome		exactMatch:1	1
Parvovirus_B19_Infection	MONDO	MONDO:0006544	erythema infectiosum			1
Patent_Ductus_Arteriosus	MONDO	MONDO:0011827	patent ductus arteriosus			1
Pearson_Syndrome	MONDO	MONDO:0010797	Pearson syndrome		exactMatch:1	1
Peeling_Skin_Syndrome	MONDO	MONDO:0019347	peeling skin syndrome			1
Pelizaeus_Merzbacher_Disease	MONDO	MONDO:0010714	Pelizaeus-Merzbacher spectrum disorder			1
Pemphigus_Erythematosus	MONDO	MONDO:0019323	pemphigus erythematosus			1
Pemphigus_Vulgaris	MONDO	MONDO:0008219	pemphigus vulgaris			1
Penile_Cancer	MONDO	MONDO:0001325	penile cancer			1
Pentanucleotide_Repeat_Familial_Adult_Myoclonus_Epilepsy	MONDO	MONDO:0019448	benign adult familial myoclonic epilepsy		closeMatch:1	1
Penttinen_Premature_Aging_Syndrome	MONDO	MONDO:0011150	acroosteolysis-keloid-like lesions-premature aging syndrome			1
Peripartum_Cardiomyopathy	MONDO	MONDO:0018920	peripartum cardiomyopathy			1
Peripheral_Artery_Disease	MONDO	MONDO:0005386	peripheral arterial disease			1
Peripheral_T_Cell_Lymphoma	MONDO	MONDO:0015760	T-cell non-Hodgkin lymphoma		closeMatch:1	1
Perivascular_Epithelioid_Cell_Neoplasm	MONDO	MONDO:0006359	neoplasm with perivascular epithelioid cell differentiation			1
Periventricular_Nodular_Heterotopia	MONDO	MONDO:0010233	heterotopia, periventricular, X-linked dominant			1
Peroxisomal_Acyl-CoA_Oxidase_Deficiency	MONDO	MONDO:0009919	peroxisomal acyl-CoA oxidase deficiency			1
Peroxisome_Biogenesis_Disorder	MONDO	MONDO:0019234	peroxisome biogenesis disorder			1
Pertussis	MONDO	MONDO:0005077	pertussis			1
Peutz_Jeghers_Syndrome	MONDO	MONDO:0008280	Peutz-Jeghers syndrome		exactMatch:1	1
Peutz_Jeghers_polyp	MONDO	MONDO:0006365	Peutz-Jeghers polyp			1
Pfeiffer_Syndrome	MONDO	MONDO:0007043	Pfeiffer syndrome			1
Phelan-McDermid_Syndrome	MONDO	MONDO:0011652	Phelan-McDermid syndrome			1
Phenylketonuria	MONDO	MONDO:0009861	phenylketonuria		exactMatch:1	1
Pheochromocytoma_Paraganglioma	MONDO	MONDO:0035540	pheochromocytoma-paraganglioma			2
Pick_Disease	MONDO	MONDO:0008243	Pick disease			1
Pilarowski-Bjornsson_syndrome	MONDO	MONDO:0060568	Pilarowski-Bjornsson syndrome			1
Pilocytic_Astrocytoma	MONDO	MONDO:0016691	pilocytic astrocytoma		exactMatch:1	1
Pineoblastoma	MONDO	MONDO:0016722	pineoblastoma		exactMatch:1	1
Pinta	MONDO	MONDO:0000979	pinta disease			1
Pitt-Hopkins_Syndrome	MONDO	MONDO:0012589	Pitt-Hopkins syndrome			1
Plague	MONDO	MONDO:0019095	plague			1
Plasma_Cell_Neoplasm	MONDO	MONDO:0004959	plasma cell neoplasm			1
Platelet-Type_von_Willebrand_Disease	MONDO	MONDO:0008332	platelet-type von Willebrand disease			1
Pleuropulmonary_Blastoma	MONDO	MONDO:0011014	pleuropulmonary blastoma		exactMatch:1	1
Pneumococcal_Pneumonia	MONDO	MONDO:0005114	pneumococcal infection			1
Pneumocystis_Pneumonia	MONDO	MONDO:0005923	Pneumocystis infectious disease			1
Polycystic_Echinococcosis	MONDO	MONDO:0000288	polycystic echinococcosis			1
Polycystic_Kidney_Disease	MONDO	MONDO:0020642	polycystic kidney disease			1
Polycystic_Ovary_Syndrome	MONDO	MONDO:0008487	polycystic ovary syndrome			1
Polycythemia_Vera	MONDO	MONDO:0009891	acquired polycythemia vera			1
Polymyositis	MONDO	MONDO:0019127	polymyositis			1
Pompe_Disease	MONDO	MONDO:0009290	glycogen storage disease II			1
Pontiac_Fever	MONDO	MONDO:0020487	Pontiac fever			1
Pontocerebellar_Hypoplasia	MONDO	MONDO:0020135	pontocerebellar hypoplasia			1
Porphyria_due_to_ALA_Dehydratase_Deficiency	MONDO	MONDO:0013000	porphyria due to ALA dehydratase deficiency			1
Post-Traumatic_Stress_Disorder	MONDO	MONDO:0005146	post-traumatic stress disorder			1
Postcricoid_Region_Cancer	MONDO	MONDO:0004635	postcricoid region cancer			1
Posterior_Myocardial_Infarction	MONDO	MONDO:0003672	posterior myocardial infarction			1
Posterior_Polymorphous_Corneal_Dystrophy	MONDO	MONDO:0020364	posterior polymorphous corneal dystrophy			1
Postinfectious_Vasculitis	MONDO	MONDO:0018837	postinfectious vasculitis			1
Postpoliomyelitis_Syndrome	MONDO	MONDO:0017416	postpoliomyelitis syndrome			1
Postural_Orthostatic_Tachycardia_Syndrome	MONDO	MONDO:0011479	postural orthostatic tachycardia syndrome			1
Pouchitis	MONDO	MONDO:0005312	pouchitis			1
Prader-Willi_Syndrome	MONDO	MONDO:0008300	Prader-Willi syndrome			1
Preeclampsia	MONDO	MONDO:0005081	preeclampsia			1
Premenstrual_Dysphoric_Disorder	MONDO	MONDO:1010182	premenstrual dysphoric disorder			1
Primary_Biliary_Cholangitis	MONDO	MONDO:0005388	primary biliary cholangitis			1
Primary_Carnitine_Deficiency	MONDO	MONDO:0008919	systemic primary carnitine deficiency disease			1
Primary_Ciliary_Dyskinesia	MONDO	MONDO:0016575	primary ciliary dyskinesia			1
Primary_Coenzyme_Q10_Deficiency	MONDO	MONDO:0018151	coenzyme Q10 deficiency			1
Primary_Cutaneous_Aggressive_Epidermotropic_CD8_T-cell_Lymphoma	MONDO	MONDO:0015811	primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma		exactMatch:1	1
Primary_Hyperoxaluria_Type_1	MONDO	MONDO:0009823	primary hyperoxaluria type 1			1
Primary_Hyperoxaluria_Type_2	MONDO	MONDO:0009824	primary hyperoxaluria type 2			1
Primary_Hyperoxaluria_Type_3	MONDO	MONDO:0013327	primary hyperoxaluria type 3			1
Primary_Hypertrophic_Osteoarthropathy	MONDO	MONDO:0016620	primary hypertrophic osteoarthropathy			1
Primary_Lateral_Sclerosis	MONDO	MONDO:0018155	lateral sclerosis			1
Primary_Myelofibrosis	MONDO	MONDO:0009692	primary myelofibrosis			1
Primary_Pigmented_Nodular_Adrenocortical_Disease	MONDO	MONDO:0015999	primary pigmented nodular adrenocortical disease			1
Primary_Polyarteritis_Nodosa	MONDO	MONDO:0018593	primary polyarteritis nodosa			1
Primary_Progressive_Aphasia	MONDO	MONDO:0019806	primary progressive aphasia			1
Primary_Progressive_Apraxia_of_Speech	MONDO	MONDO:0017803	primary progressive apraxia of speech			1
Primary_Sclerosing_Cholangitis	MONDO	MONDO:0013433	primary sclerosing cholangitis			1
Primary_Tonsillar_Lymphoma	MONDO	MONDO:0044884	tonsillar lymphoma			1
Primary_Triglyceride_Deposit_Cardiomyovasculopathy	MONDO	MONDO:0035423	primary triglyceride deposit cardiomyovasculopathy		exactMatch:1	1
Primrose_Syndrome	MONDO	MONDO:0009798	Primrose syndrome			1
Progressive_Bulbar_Palsy	MONDO	MONDO:0008890	progressive bulbar palsy			1
Progressive_Familial_Heart_Block	MONDO	MONDO:0019490	progressive familial heart block		exactMatch:1	1
Progressive_Muscular_Atrophy	MONDO	MONDO:0018687	progressive muscular atrophy			1
Progressive_Myoclonus_Epilepsy	MONDO	MONDO:0020074	progressive myoclonus epilepsy			1
Progressive_Supranuclear_Palsy	MONDO	MONDO:0019037	progressive supranuclear palsy			1
Propionic_Acidemia	MONDO	MONDO:0011628	propionic acidemia			1
Prostate_Adenocarcinoma	MONDO	MONDO:0005082	prostate adenocarcinoma		exactMatch:1	1
Proteasome_Associated_Autoinflammatory_Syndrome	MONDO	MONDO:0009726	proteosome-associated autoinflammatory syndrome			1
Proteus_syndrome	MONDO	MONDO:0008318	Proteus syndrome			1
Prune_Belly_Syndrome	MONDO	MONDO:0007032	prune belly syndrome		exactMatch:1	1
Prurigo_Nodularis	MONDO	MONDO:0026045	prurigo nodularis			1
Pseudohypoparathyroidism	MONDO	MONDO:0019992	pseudohypoparathyroidism			1
Pseudopseudohypoparathyroidism	MONDO	MONDO:0012912	pseudopseudohypoparathyroidism			1
Pseudoxanthoma_Elasticum	MONDO	MONDO:0100091	inherited pseudoxanthoma elasticum			1
Psittacosis	MONDO	MONDO:0005888	ornithosis			1
Psoriasis	MONDO	MONDO:0005083	psoriasis			1
Psoriasis_14_Pustular	MONDO	MONDO:0013626	psoriasis 14, pustular			1
Psoriatic_Arthritis	MONDO	MONDO:0011849	psoriatic arthritis			1
Pulmonary_Hemosiderosis	MONDO	MONDO:0008346	pulmonary hemosiderosis			1
Pulmonary_Veno_Occlusive_Disease_And_Or_Pulmonary_Capillary_Haemangiomatosis	MONDO	MONDO:0018554	pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis			1
Pulmonary_hypertension	MONDO	MONDO:0005149	pulmonary hypertension			1
Punctate_Palmoplantar_Keratoderma	MONDO	MONDO:0017675	punctate palmoplantar keratoderma			1
Pycnodysostosis	MONDO	MONDO:0009940	pycnodysostosis			1
Pyridoxine-Dependent_Epilepsy	MONDO	MONDO:0020741	pyridoxine-dependent epilepsy caused by ALDH7A1 mutant		exactMatch:1	1
Pyruvate_Carboxylase_Deficiency_Disease	MONDO	MONDO:0009949	pyruvate carboxylase deficiency disease			1
Pyruvate_Dehydrogenase_Deficiency	MONDO	MONDO:0019169	pyruvate dehydrogenase deficiency			1
Pyruvate_Kinase_Deficiency	MONDO	MONDO:0009950	pyruvate kinase deficiency of red cells			1
Q_Fever	MONDO	MONDO:0019186	Q fever			1
RAB33B-Related_Smith-McCort_Dysplasia_2	MONDO	MONDO:0014087	Smith-McCort dysplasia 2			1
RAB5C-Related_Neurodevelopmental_Disorder_with_Macrocephaly	NO_TERM					
RET_Fusion_Thyroid_Cancer	MONDO	MONDO:0005075	thyroid gland papillary carcinoma			3
RET_Rearranged_NSCLC	MONDO	MONDO:0005061	lung adenocarcinoma			5
RHO-Related_Retinopathy	MONDO	MONDO:0700380	RHO-related retinopathy			1
RNU12-related_Minor_Spliceopathy	MONDO	MONDO:1060223	RNU12-related minor spliceopathy disorder			1
ROS1_Rearranged_NSCLC	MONDO	MONDO:0005061	lung adenocarcinoma			5
RPE65-Related_Retinopathy	MONDO	MONDO:0100368	RPE65-related recessive retinopathy			1
RPGR-Related_Retinopathy	MONDO	MONDO:0100437	RPGR-related retinopathy			1
RYR2_CPVT	MONDO	MONDO:0017990	catecholaminergic polymorphic ventricular tachycardia			1
Rabies	MONDO	MONDO:0019173	rabies			1
Rasmussen_Encephalitis	MONDO	MONDO:0016019	Rasmussen subacute encephalitis		exactMatch:1	1
Raynaud_Disease	MONDO	MONDO:0008364	Raynaud disease			1
ReNU_Syndrome	MONDO	MONDO:0971172	neurodevelopmental disorder with hypotonia, brain anomalies, distinctive facies, and absent language			1
Reelin_Pathway_Lissencephaly	MONDO	MONDO:0019450	lissencephaly with cerebellar hypoplasia			1
Refeeding_Syndrome	MONDO	MONDO:0400005	refeeding syndrome			1
Relapsing_Polychondritis	MONDO	MONDO:0019125	relapsing polychondritis			1
Renal_Agenesis	MONDO	MONDO:0018470	renal agenesis			1
Renal_Artery_Obstruction	MONDO	MONDO:0006945	renal artery obstruction			1
Renal_Cell_Carcinoma	MONDO	MONDO:0005086	renal cell carcinoma			2
Renal_Tubular_Acidosis_Distal_4_with_Hemolytic_Anemia	MONDO	MONDO:0012700	renal tubular acidosis, distal, 4, with hemolytic anemia			1
Renpenning_syndrome	MONDO	MONDO:0010653	Renpenning syndrome			1
Respiratory_Syncytial_Virus_Infection	MONDO	MONDO:0001577	respiratory syncytial virus infectious disease			1
Retinal_Arterial_Tortuosity	MONDO	MONDO:0008373	retinal arterial tortuosity			1
Retinoblastoma	MONDO	MONDO:0008380	retinoblastoma			1
Retinopathy_of_Prematurity	MONDO	MONDO:0006952	retinopathy of prematurity			1
Retrograde_Cricopharyngeus_Dysfunction	MONDO	MONDO:0100099	retrograde cricopharyngeus dysfunction			1
Rett_Syndrome	MONDO	MONDO:0010726	Rett syndrome		exactMatch:1	1
Reversible_Infantile_Cytochrome_c_Oxidase_Deficiency	MONDO	MONDO:0957524	COX deficiency, benign infantile mitochondrial myopathy			1
Rhabdoid_Tumor	MONDO	MONDO:0002728	rhabdoid tumor		exactMatch:1	1
Rheumatoid_Arthritis	MONDO	MONDO:0008383	rheumatoid arthritis			1
Rheumatoid_Vasculitis	MONDO	MONDO:0043267	rheumatoid vasculitis			1
Rhinovirus_Infection	MONDO	MONDO:0005709	common cold			1
Rhizomelic_Chondrodysplasia_Punctata_Plasmalogen_Synthesis_Defect	MONDO	MONDO:0015776	rhizomelic chondrodysplasia punctata		broadMatch:2	1
Rhizomelic_Chondrodysplasia_Punctata_Type_1	MONDO	MONDO:0008972	rhizomelic chondrodysplasia punctata type 1			1
Ritscher-Schinzel_Syndrome	MONDO	MONDO:0019078	Ritscher-Schinzel syndrome			1
Roifman-syndrome	MONDO	MONDO:0014722	Roifman syndrome			1
Rosacea	MONDO	MONDO:0006604	rosacea			1
Rosai-Dorfman_Disease	MONDO	MONDO:0006412	sinus histiocytosis with massive lymphadenopathy			1
Rothmund-Thomson_Syndrome	MONDO	MONDO:0010002	Rothmund-Thomson syndrome		exactMatch:1	1
Rubella	MONDO	MONDO:0004656	rubella			1
Rubinstein-Taybi_Syndrome	MONDO	MONDO:0019188	Rubinstein-Taybi syndrome			1
SADDAN	MONDO	MONDO:0014658	severe achondroplasia-developmental delay-acanthosis nigricans syndrome			1
SCAD_Deficiency	MONDO	MONDO:0008722	short chain acyl-CoA dehydrogenase deficiency			1
SCN2A-Related_Developmental_and_Epileptic_Encephalopathy	MONDO	MONDO:0013388	developmental and epileptic encephalopathy, 11		exactMatch:1	1
SCN8A-Related_Developmental_and_Epileptic_Encephalopathy	MONDO	MONDO:0013801	developmental and epileptic encephalopathy, 13		exactMatch:1	1
SCO1-Related_COX_Deficiency	MONDO	MONDO:0033636	mitochondrial complex IV deficiency, nuclear type 4			1
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	MONDO	MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1			1
SECISBP2_Deficiency	MONDO	MONDO:0800046	thyroid hormone metabolism, abnormal 1			1
SEPSECS_Deficiency	MONDO	MONDO:0013438	pontocerebellar hypoplasia type 2D			1
SETBP1_Disorder	MONDO	MONDO:0014482	intellectual disability, autosomal dominant 29			1
SETD1B-Related_Neurodevelopmental_Disorder	MONDO	MONDO:0033559	intellectual developmental disorder with seizures and language delay		exactMatch:1	1
SHH_Holoprosencephaly_Spectrum	MONDO	MONDO:0007733	holoprosencephaly 3			1
SLC13A5_Citrate_Transporter_Disorder	MONDO	MONDO:0014392	developmental and epileptic encephalopathy, 25			1
SLC26A1-Related_Oxalate_Transporter_Deficiency	NO_TERM				closeMatch:1	
SLC26A6-Related_Hyperoxaluria_and_Nephrolithiasis	NO_TERM					
SLC35A2-CDG	MONDO	MONDO:0010478	SLC35A2-congenital disorder of glycosylation			1
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	MONDO	MONDO:0044322	intellectual developmental disorder with neuropsychiatric features			1
SLC6A1-Related_Disorder	MONDO	MONDO:0014633	epilepsy with myoclonic atonic seizures		exactMatch:1	2
SMAD6-related_Craniosynostosis	MONDO	MONDO:0044315	craniosynostosis 7		closeMatch:1	1
SNAP25_Encephalopathy	MONDO	MONDO:0032678	developmental and epileptic encephalopathy, 71			1
SOX10_Neurocristopathy_Spectrum	MONDO	MONDO:0013202	Waardenburg syndrome type 4C			1
SRPX2-related_Speech_Epilepsy_Polymicrogyria	NO_TERM					
STAG3-related_gametogenic_failure	MONDO	MONDO:0014321	premature ovarian failure 8			1
STAT2_Deficiency	MONDO	MONDO:0014715	primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection			1
STAT6_Gain_of_Function_Disease	MONDO	MONDO:0957807	hyper-IgE syndrome 6, autosomal dominant, with recurrent infections			1
STING_Associated_Vasculopathy_with_Onset_in_Infancy	MONDO	MONDO:0014405	STING-associated vasculopathy with onset in infancy			1
STK4_Deficiency	MONDO	MONDO:0013934	combined immunodeficiency due to STK4 deficiency			1
STRA6-related_syndromic_microphthalmia	MONDO	MONDO:0011010	Matthew-Wood syndrome			1
STX1B-Related_Epilepsy	MONDO	MONDO:0014517	generalized epilepsy with febrile seizures plus, type 9			1
STXBP1_Encephalopathy	MONDO	MONDO:0012812	developmental and epileptic encephalopathy, 4			1
SUFU-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	MONDO	MONDO:0958189	basal cell nevus syndrome 2			1
SURF1-Related_Leigh_Syndrome	MONDO	MONDO:0700250	mitochondrial complex IV deficiency, nuclear type 1			1
SYCE1_Related_Gametogenic_Failure	MONDO	MONDO:1060214	SYCE1-related gametogenic failure			1
SYCP3-related_spermatogenic_failure	MONDO	MONDO:0010052	spermatogenic failure 4			1
SYN1-Related_Disorder	MONDO	MONDO:0010339	epilepsy, X-linked 1, with variable learning disabilities and behavior disorders			1
SYNGAP1-Related_Developmental_and_Epileptic_Encephalopathy	MONDO	MONDO:0012960	intellectual disability, autosomal dominant 5		exactMatch:1	1
SYT1_Baker-Gordon_Syndrome	MONDO	MONDO:0033864	infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome			1
Saethre-Chotzen_Syndrome	MONDO	MONDO:0007042	Saethre-Chotzen syndrome			1
Sagittal_Sinus_Thrombosis	MONDO	MONDO:0002695	sagittal sinus thrombosis		exactMatch:1	1
Salla_Disease	MONDO	MONDO:0011449	Salla disease			1
Sandhoff_Disease	MONDO	MONDO:0010006	Sandhoff disease			1
Sanfilippo_syndrome	MONDO	MONDO:0018937	mucopolysaccharidosis type 3		exactMatch:1	1
Sarcoidosis	MONDO	MONDO:0019338	sarcoidosis			1
Sarcoma_Of_Cervix_Uteri	MONDO	MONDO:0016280	sarcoma of cervix uteri			1
Satoyoshi_Syndrome	MONDO	MONDO:0010922	Satoyoshi syndrome		exactMatch:1	1
Scabies	MONDO	MONDO:0004525	scabies			1
Scapuloperoneal_Spinal_Muscular_Atrophy	MONDO	MONDO:0008408	scapuloperoneal spinal muscular atrophy, autosomal dominant			1
Scarlet_Fever	MONDO	MONDO:0005952	scarlet fever			1
Schindler_Disease	MONDO	MONDO:0012221	alpha-N-acetylgalactosaminidase deficiency type 1		exactMatch:1	1
Schinzel-Giedion_Syndrome	MONDO	MONDO:0010010	Schinzel-Giedion syndrome		exactMatch:1	1
Schistosomiasis	MONDO	MONDO:0015254	schistosomiasis			1
Schizophrenia	MONDO	MONDO:0005090	schizophrenia			1
Schneckenbecken_Dysplasia	MONDO	MONDO:0010013	schneckenbecken dysplasia			1
Schnitzler_Syndrome	MONDO	MONDO:0018304	Schnitzler syndrome			1
Schwannoma	MONDO	MONDO:0002546	schwannoma			1
Schwannomatosis	MONDO	MONDO:0008075	schwannomatosis			1
Scimitar_Syndrome	MONDO	MONDO:0015987	scimitar syndrome			1
Sclerosing_Cholangitis	MONDO	MONDO:0018646	sclerosing cholangitis			1
Sclerosteosis	MONDO	MONDO:0017838	sclerosteosis			1
Scurvy	MONDO	MONDO:0009412	scurvy			1
Sea-Blue_Histiocyte_Syndrome	MONDO	MONDO:0010017	sea-blue histiocyte syndrome		exactMatch:1	1
Seasonal_Coronavirus_Infection	NO_TERM					
Seborrheic_Dermatitis	MONDO	MONDO:0006608	seborrheic dermatitis		exactMatch:1	1
Seckel_Syndrome	MONDO	MONDO:0019342	Seckel syndrome			1
Secondary_Hypertension	MONDO	MONDO:0001200	secondary hypertension			1
Segmental_Arterial_Mediolysis	MONDO	MONDO:0957452	segmental arterial mediolysis			1
Self-Limited_Epilepsy_with_Centrotemporal_Spikes	MONDO	MONDO:0007295	self-limited epilepsy with centrotemporal spikes		exactMatch:1	1
Semantic_Dementia	MONDO	MONDO:0010857	semantic dementia			1
Semicircular_Canal_Dehiscence_Syndrome	MONDO	MONDO:0018484	semicircular canal dehiscence syndrome			1
Sengers_syndrome	MONDO	MONDO:0008922	Sengers syndrome			1
Senior-Loken_Syndrome	MONDO	MONDO:0017842	Senior-Loken syndrome			1
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	MONDO	MONDO:0011835	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis			1
Severe_Combined_Immunodeficiency	MONDO	MONDO:0015974	severe combined immunodeficiency			1
Sezary_Syndrome	MONDO	MONDO:0017844	Sezary syndrome		exactMatch:1	1
Shigellosis	MONDO	MONDO:0019345	shigellosis			1
Short-Rib_Polydactyly_Syndrome	MONDO	MONDO:0015461	short rib-polydactyly syndrome			1
Short_QT_Syndrome	MONDO	MONDO:0000453	short QT syndrome			1
Shprintzen-Goldberg_Syndrome	MONDO	MONDO:0008426	Shprintzen-Goldberg syndrome			1
Sialidosis_Type_1	MONDO	MONDO:0019346	sialidosis type 1		exactMatch:1	1
Sickle_Cell_Disease	MONDO	MONDO:0011382	sickle cell disease		exactMatch:1	1
Sifrim-Hitz-Weiss_Syndrome	MONDO	MONDO:0014946	Sifrim-Hitz-Weiss syndrome			1
