disease_name,disease_id,claim_type,claim_class,source_path,claim_kind,claim_text,subject_label,subject_id,predicate_label,predicate_id,object_label,object_id,qualifier_name,qualifier_value,qualifier_value_id,qualifiers_json,is_subclaim,qualifier_evidence_missing,evidence_reference,evidence_reference_title,evidence_supports,evidence_source,evidence_snippet,evidence_explanation
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with category respiratory,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,category,Respiratory,,"{""category"": {""id"": """", ""value"": ""Respiratory""}}",True,True,PMID:38716537,Not all that Wheezes is Asthma.,SUPPORT,,We want to highlight the presentation of a 75-year-old female who was initially managed as asthma and subsequently diagnosed with concurrent excessive dynamic airway collapse (EDAC).,"Although the snippet discusses a different case, it implies that wheezing is commonly associated with asthma management."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:20545704,Phenotypes of childhood asthma: are they real?,SUPPORT,,"It has been suggested that there are several distinct phenotypes of childhood asthma or childhood wheezing. Here, we review the research relating to these phenotypes, with a focus on the methods used to define and validate them.","The reference supports the existence and classification of asthma phenotypes, including wheezing as a common characteristic."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:8620967,Wheezes.,SUPPORT,,Wheezes are usual clinical signs in patients with obstructive airway diseases and particularly during acute episodes of asthma.,"The reference describes wheezing as a common symptom associated with asthma, supporting the statement's claim that wheezing is a common phenotype and respiratory diagnostic of asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:1788358,"Exercise-induced asthma, anaphylaxis, and urticaria.",SUPPORT,,"Exercise-induced asthma is a common but frequently undiagnosed problem. The patient may not wheeze, but rather have shortness of breath, chest tightening, and coughing.","This reference mentions exercise-induced asthma and details its symptoms, including wheezing, though noting that wheezing may not always be present."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:26606077,Diagnostic challenges of adult asthma.,SUPPORT,,The syndrome of asthma contains a number of different phenotypes that offer the possibility of personalized medicine based on the respective asthma phenotype.,"Confirms the existence of multiple phenotypes within asthma, including wheezing, supporting the statement's categorization of wheezing as a phenotype of asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:21722845,Steroid responsiveness and wheezing phenotypes.,SUPPORT,,"Oral corticosteroids are the cornerstone of management of acute moderate or severe asthma whilst preventive inhaled corticosteroids are the mainstay of the preventive management of children with asthma. Yet, variation in the magnitude of response to corticosteroids has been observed.","Supports the statement indirectly by acknowledging variations in asthma phenotypes, which includes wheezing as a common symptom."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:38716537,Not all that Wheezes is Asthma.,SUPPORT,,We want to highlight the presentation of a 75-year-old female who was initially managed as asthma and subsequently diagnosed with concurrent excessive dynamic airway collapse (EDAC).,"Although the snippet discusses a different case, it implies that wheezing is commonly associated with asthma management."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with diagnostic true,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,diagnostic,true,,"{""diagnostic"": {""id"": """", ""value"": ""true""}}",True,True,PMID:20545704,Phenotypes of childhood asthma: are they real?,SUPPORT,,"It has been suggested that there are several distinct phenotypes of childhood asthma or childhood wheezing. Here, we review the research relating to these phenotypes, with a focus on the methods used to define and validate them.","The reference supports the existence and classification of asthma phenotypes, including wheezing as a common characteristic."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with diagnostic true,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,diagnostic,true,,"{""diagnostic"": {""id"": """", ""value"": ""true""}}",True,True,PMID:8620967,Wheezes.,SUPPORT,,Wheezes are usual clinical signs in patients with obstructive airway diseases and particularly during acute episodes of asthma.,"The reference describes wheezing as a common symptom associated with asthma, supporting the statement's claim that wheezing is a common phenotype and respiratory diagnostic of asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with diagnostic true,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,diagnostic,true,,"{""diagnostic"": {""id"": """", ""value"": ""true""}}",True,True,PMID:1788358,"Exercise-induced asthma, anaphylaxis, and urticaria.",SUPPORT,,"Exercise-induced asthma is a common but frequently undiagnosed problem. The patient may not wheeze, but rather have shortness of breath, chest tightening, and coughing.","This reference mentions exercise-induced asthma and details its symptoms, including wheezing, though noting that wheezing may not always be present."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with diagnostic true,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,diagnostic,true,,"{""diagnostic"": {""id"": """", ""value"": ""true""}}",True,True,PMID:26606077,Diagnostic challenges of adult asthma.,SUPPORT,,The syndrome of asthma contains a number of different phenotypes that offer the possibility of personalized medicine based on the respective asthma phenotype.,"Confirms the existence of multiple phenotypes within asthma, including wheezing, supporting the statement's categorization of wheezing as a phenotype of asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with diagnostic true,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,diagnostic,true,,"{""diagnostic"": {""id"": """", ""value"": ""true""}}",True,True,PMID:21722845,Steroid responsiveness and wheezing phenotypes.,SUPPORT,,"Oral corticosteroids are the cornerstone of management of acute moderate or severe asthma whilst preventive inhaled corticosteroids are the mainstay of the preventive management of children with asthma. Yet, variation in the magnitude of response to corticosteroids has been observed.","Supports the statement indirectly by acknowledging variations in asthma phenotypes, which includes wheezing as a common symptom."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[0],qualified,Asthma has phenotype Wheezing with diagnostic true,Asthma,MONDO:0004979,has phenotype,phenotypes,Wheezing,HP:0030828,diagnostic,true,,"{""diagnostic"": {""id"": """", ""value"": ""true""}}",True,True,PMID:38716537,Not all that Wheezes is Asthma.,SUPPORT,,We want to highlight the presentation of a 75-year-old female who was initially managed as asthma and subsequently diagnosed with concurrent excessive dynamic airway collapse (EDAC).,"Although the snippet discusses a different case, it implies that wheezing is commonly associated with asthma management."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[1],base,Asthma has phenotype Coughing,Asthma,MONDO:0004979,has phenotype,phenotypes,Coughing,HP:0012735,,,,,False,False,PMID:36096782,"Characteristics of different asthma phenotypes associated with cough: a prospective, multicenter survey in China.",SUPPORT,,"Asthma is a heterogeneous disease with variable symptoms, which presents with cough either as the sole or predominant symptom with or without wheezing.","The reference states that cough is a common phenotype in asthma, aligning with the statement's claim that coughing is a common respiratory phenotype in asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[1],base,Asthma has phenotype Coughing,Asthma,MONDO:0004979,has phenotype,phenotypes,Coughing,HP:0012735,,,,,False,False,PMID:31662445,Frequency of Signs and Symptoms in Persons With Asthma.,SUPPORT,,"Asthma severity was dependent on variety of symptoms, consisting mostly of wheezing, breathlessness, chest tightness, and cough.","The reference indicates that coughing is one of the primary symptoms associated with asthma, supporting the claim that it is a common respiratory phenotype."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[1],base,Asthma has phenotype Coughing,Asthma,MONDO:0004979,has phenotype,phenotypes,Coughing,HP:0012735,,,,,False,False,PMID:36543577,Chronic cough.,SUPPORT,,"Chronic cough is associated with poor quality of life and can negatively affect quality of life. Diseases causing chronic cough are most commonly asthma, eosinophilic bronchitis, gastroesophageal reflux, post-nasal drip syndrome, rhinosinusitis, chronic obstructive pulmonary disease, pulmonary fibrosis, and bronchiectasis.","The reference supports the association of chronic cough with asthma, aligning with the statement that coughing is a common phenotype in asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[1],qualified,Asthma has phenotype Coughing with category respiratory,Asthma,MONDO:0004979,has phenotype,phenotypes,Coughing,HP:0012735,category,Respiratory,,"{""category"": {""id"": """", ""value"": ""Respiratory""}}",True,True,PMID:36096782,"Characteristics of different asthma phenotypes associated with cough: a prospective, multicenter survey in China.",SUPPORT,,"Asthma is a heterogeneous disease with variable symptoms, which presents with cough either as the sole or predominant symptom with or without wheezing.","The reference states that cough is a common phenotype in asthma, aligning with the statement's claim that coughing is a common respiratory phenotype in asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[1],qualified,Asthma has phenotype Coughing with category respiratory,Asthma,MONDO:0004979,has phenotype,phenotypes,Coughing,HP:0012735,category,Respiratory,,"{""category"": {""id"": """", ""value"": ""Respiratory""}}",True,True,PMID:31662445,Frequency of Signs and Symptoms in Persons With Asthma.,SUPPORT,,"Asthma severity was dependent on variety of symptoms, consisting mostly of wheezing, breathlessness, chest tightness, and cough.","The reference indicates that coughing is one of the primary symptoms associated with asthma, supporting the claim that it is a common respiratory phenotype."
