postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
44	312	255	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	1	Reduced Cortisol Production	Lack of cortisol impacts the body's ability to respond to stress and maintain various metabolic functions. Impaired gluconeogenesis, decreased vascular tone, and altered immune responses result from cortisol deficiency.	biological_processes[1]	gluconeogenesis	GO:0006094	gluconeogenesis	modifier	0	biological_processes[1].modifier	modifier						DECREASED	"""DECREASED"""
45	313	255	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	1	Reduced Cortisol Production	Lack of cortisol impacts the body's ability to respond to stress and maintain various metabolic functions. Impaired gluconeogenesis, decreased vascular tone, and altered immune responses result from cortisol deficiency.	biological_processes[2]	response to stress	GO:0006950	response to stress	modifier	0	biological_processes[2].modifier	modifier						ABNORMAL	"""ABNORMAL"""
46	314	256	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	2	Reduced Aldosterone Production	Insufficient aldosterone affects the balance of sodium and potassium in the body, leading to dehydration and low blood pressure. Impaired sodium retention and potassium excretion in renal tubules cause electrolyte disturbances.	biological_processes[0]	mineralocorticoid biosynthetic process	GO:0006705	mineralocorticoid biosynthetic process	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
47	315	256	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	2	Reduced Aldosterone Production	Insufficient aldosterone affects the balance of sodium and potassium in the body, leading to dehydration and low blood pressure. Impaired sodium retention and potassium excretion in renal tubules cause electrolyte disturbances.	biological_processes[1]	sodium ion transport	GO:0006814	sodium ion transport	modifier	0	biological_processes[1].modifier	modifier						ABNORMAL	"""ABNORMAL"""
48	316	256	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	2	Reduced Aldosterone Production	Insufficient aldosterone affects the balance of sodium and potassium in the body, leading to dehydration and low blood pressure. Impaired sodium retention and potassium excretion in renal tubules cause electrolyte disturbances.	biological_processes[2]	potassium ion transport	GO:0006813	potassium ion transport	modifier	0	biological_processes[2].modifier	modifier						ABNORMAL	"""ABNORMAL"""
49	328	257	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	3	Polygenic Susceptibility	Multiple genetic risk loci contribute to autoimmune Addison's disease susceptibility, including HLA class II haplotypes and immune regulatory genes. HLA-DR3-DQ2 and HLA-DR4-DQ8 alter antigen presentation, while non-HLA genes affect T-cell regulation, checkpoint signaling, and inflammatory responses.	biological_processes[0]	negative regulation of T cell receptor signaling pathway	GO:0050860	negative regulation of T cell receptor signaling pathway	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
50	329	257	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	3	Polygenic Susceptibility	Multiple genetic risk loci contribute to autoimmune Addison's disease susceptibility, including HLA class II haplotypes and immune regulatory genes. HLA-DR3-DQ2 and HLA-DR4-DQ8 alter antigen presentation, while non-HLA genes affect T-cell regulation, checkpoint signaling, and inflammatory responses.	biological_processes[1]	antigen processing and presentation	GO:0019882	antigen processing and presentation	modifier	0	biological_processes[1].modifier	modifier						ABNORMAL	"""ABNORMAL"""
51	330	257	10	Addison's Disease	Addisons_Disease.yaml	pathophysiology	3	Polygenic Susceptibility	Multiple genetic risk loci contribute to autoimmune Addison's disease susceptibility, including HLA class II haplotypes and immune regulatory genes. HLA-DR3-DQ2 and HLA-DR4-DQ8 alter antigen presentation, while non-HLA genes affect T-cell regulation, checkpoint signaling, and inflammatory responses.	biological_processes[2]	inflammatory response	GO:0006954	inflammatory response	modifier	0	biological_processes[2].modifier	modifier						INCREASED	"""INCREASED"""
52	351	291	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	pathophysiology	1	Tax-Mediated NF-kappaB Activation	Tax activates both canonical and non-canonical NF-kappaB pathways through direct interaction with IKK complex and NIK. Constitutive NF-kappaB activation drives expression of anti-apoptotic genes (BCL-XL, cIAP, survivin), cytokines (IL-2, IL-15), and cell cycle regulators, promoting T-cell survival and proliferation.	biological_processes[0]	positive regulation of NF-kappaB transcription factor activity	GO:0051092	positive regulation of NF-kappaB transcription factor activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
53	352	292	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	pathophysiology	2	Genomic Instability and Accumulation of Mutations	Tax impairs multiple DNA repair pathways including nucleotide excision repair, base excision repair, and double-strand break repair. This leads to accumulation of somatic mutations over the decades-long latency period. Tax also causes aneuploidy through centrosome amplification and mitotic checkpoint dysfunction.	biological_processes[0]	DNA damage response	GO:0006974	DNA damage response	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
54	353	293	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	pathophysiology	3	Apoptosis Resistance	Multiple mechanisms contribute to apoptosis resistance: NF-kappaB-mediated upregulation of BCL-XL and cIAP, Tax-mediated p53 inhibition, and HBZ-mediated enhancement of regulatory T-cell survival. This allows accumulation of cells with genomic abnormalities.	biological_processes[0]	apoptotic process	GO:0006915	apoptotic process	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
55	355	294	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	pathophysiology	4	Uncontrolled T-Cell Proliferation	Combined effects of constitutive NF-kappaB activation, accumulated mutations, and apoptosis resistance result in clonal expansion of HTLV-1-infected T cells. ATLL cells acquire a CD4+CD25+FOXP3+ regulatory T-cell phenotype with immunosuppressive properties.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
56	372	316	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	pathophysiology	1	TP53 R249S Hotspot Mutation	The aflatoxin-DNA adduct forms preferentially at the third position of codon 249 in TP53, causing a G>T transversion that results in arginine-to-serine substitution (R249S). This mutation is found in approximately 50% of HCCs in high-aflatoxin regions but is rare in low-exposure areas. The R249S mutation impairs p53 DNA binding and transcriptional activity, eliminating its tumor suppressor function.	biological_processes[0]	DNA damage response	GO:0006974	DNA damage response	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
57	373	317	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	pathophysiology	2	HBV-Aflatoxin Synergistic Interaction	HBV and aflatoxin interact synergistically through multiple mechanisms: HBV-induced chronic inflammation increases hepatocyte proliferation, allowing fixation of aflatoxin-induced mutations; HBx protein inhibits DNA repair; and viral integration may disrupt tumor suppressor genes. The multiplicative interaction results in approximately 60-fold increased HCC risk compared to unexposed individuals.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
58	374	318	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	pathophysiology	3	Loss of Cell Cycle Checkpoint Control	TP53 R249S mutation combined with HBx-mediated p53 inhibition and Rb pathway inactivation results in loss of cell cycle checkpoint control. Cells with DNA damage continue to proliferate, accumulating additional mutations.	biological_processes[0]	cell cycle checkpoint signaling	GO:0000075	cell cycle checkpoint signaling	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
59	375	319	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	pathophysiology	4	Apoptosis Resistance	Loss of functional p53 impairs the intrinsic apoptotic pathway in response to DNA damage. Combined with HBV-associated survival signals, this allows accumulation of cells with oncogenic mutations.	biological_processes[0]	apoptotic process	GO:0006915	apoptotic process	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
60	377	320	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	pathophysiology	5	Uncontrolled Hepatocyte Proliferation	The combination of impaired checkpoints, apoptosis resistance, chronic inflammation, and hepatocyte regeneration drives clonal expansion of transformed cells, eventually leading to HCC development.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
61	387	330	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	treatments	3	Systemic Therapy	Sorafenib, lenvatinib, or atezolizumab-bevacizumab for advanced HCC. Checkpoint inhibitors (nivolumab, pembrolizumab) show activity as second-line therapy.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			sorafenib	CHEBI:50924	sorafenib		"{""preferred_term"": ""sorafenib"", ""term"": {""id"": ""CHEBI:50924"", ""label"": ""sorafenib""}}"
62	406	372	14	Ainhum	Ainhum.yaml	phenotypes	2	Autoamputation of digits	Progressive constriction leads to autoamputation of the affected digit.	phenotype_term	Autoamputation of digits	HP:0007460	Autoamputation of digits	located_in	0	phenotype_term.located_in	located_in			toe	UBERON:0001466	pedal digit		"{""preferred_term"": ""toe"", ""term"": {""id"": ""UBERON:0001466"", ""label"": ""pedal digit""}}"
63	409	376	14	Ainhum	Ainhum.yaml	treatments	0	Surgical excision of constriction band with disarticulation	Surgical management includes excision of the constricting band with disarticulation at the metatarsophalangeal joint and skin closure.	treatment_term	surgical procedure	MAXO:0000004	surgical procedure	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	excision	NCIT:C15232	Excision		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""excision"", ""term"": {""id"": ""NCIT:C15232"", ""label"": ""Excision""}}}"
64	438	400	15	Akinetopsia	Akinetopsia.yaml	treatments	1	Carbamazepine for seizure-related akinetopsia	Antiepileptic therapy can suppress akinetopsia when episodes are driven by epileptic hyperexcitability.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			carbamazepine	CHEBI:3387	carbamazepine		"{""preferred_term"": ""carbamazepine"", ""term"": {""id"": ""CHEBI:3387"", ""label"": ""carbamazepine""}}"
65	451	420	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	0	Amyloid Plaque Formation	Accumulation of amyloid-beta proteins in the brain, forming extracellular plaques that disrupt cell function and communication between neurons.	biological_processes[0]	Protein misfolding	GO:0006457	protein folding	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
66	463	421	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	1	Neurofibrillary Tangle Formation	Intracellular accumulation of hyperphosphorylated tau protein, forming twisted fibers that disrupt cellular transport and eventually lead to neuronal death.	biological_processes[0]	Protein hyperphosphorylation	GO:0006468	protein phosphorylation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
67	472	422	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	2	Synaptic Dysfunction	Progressive loss of synapses and impaired neurotransmitter signaling, leading to disrupted neuronal communication and cognitive decline.	biological_processes[0]	Neurotransmitter release	GO:0007269	neurotransmitter secretion	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
68	473	422	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	2	Synaptic Dysfunction	Progressive loss of synapses and impaired neurotransmitter signaling, leading to disrupted neuronal communication and cognitive decline.	biological_processes[1]	Synaptic plasticity	GO:0048167	regulation of synaptic plasticity	modifier	0	biological_processes[1].modifier	modifier						DECREASED	"""DECREASED"""
69	483	423	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	3	Neuroinflammation	Chronic activation of immune responses in the brain, contributing to neuronal damage and disease progression.	biological_processes[0]	Immune activation	GO:0002253	activation of immune response	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
70	484	423	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	3	Neuroinflammation	Chronic activation of immune responses in the brain, contributing to neuronal damage and disease progression.	biological_processes[1]	Cytokine production	GO:0001816	cytokine production	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
71	491	424	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	4	Oxidative Stress	Imbalance between the production of reactive oxygen species and the brain's ability to detoxify them, leading to cellular damage.	biological_processes[0]	Free radical production	GO:1903409	reactive oxygen species biosynthetic process	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
72	492	424	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	4	Oxidative Stress	Imbalance between the production of reactive oxygen species and the brain's ability to detoxify them, leading to cellular damage.	biological_processes[1]	Antioxidant defense	GO:0006979	response to oxidative stress	modifier	0	biological_processes[1].modifier	modifier						DECREASED	"""DECREASED"""
73	501	425	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	5	Vascular Dysfunction	Alterations in cerebral blood flow and blood-brain barrier integrity, contributing to neuronal dysfunction and amyloid accumulation.	biological_processes[0]	Blood-brain barrier regulation	GO:1905603	regulation of blood-brain barrier permeability	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
74	502	425	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	5	Vascular Dysfunction	Alterations in cerebral blood flow and blood-brain barrier integrity, contributing to neuronal dysfunction and amyloid accumulation.	biological_processes[1]	Cerebral blood flow	GO:0120275	cerebral blood circulation	modifier	0	biological_processes[1].modifier	modifier						DECREASED	"""DECREASED"""
75	509	426	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	6	Autophagy-Lysosomal Dysfunction	Impaired autophagy and lysosomal degradation pathways leading to accumulation of protein aggregates and cellular dysfunction.	biological_processes[0]	Autophagy	GO:0006914	autophagy	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
76	510	426	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	6	Autophagy-Lysosomal Dysfunction	Impaired autophagy and lysosomal degradation pathways leading to accumulation of protein aggregates and cellular dysfunction.	biological_processes[1]	Lysosomal degradation	GO:0007041	lysosomal transport	modifier	0	biological_processes[1].modifier	modifier						DECREASED	"""DECREASED"""
77	511	426	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	pathophysiology	6	Autophagy-Lysosomal Dysfunction	Impaired autophagy and lysosomal degradation pathways leading to accumulation of protein aggregates and cellular dysfunction.	biological_processes[2]	Protein catabolic process	GO:0030163	protein catabolic process	modifier	0	biological_processes[2].modifier	modifier						DECREASED	"""DECREASED"""
